id,franchise_id,products,services,created_by,updated_by,created_at,updated_at
b76e70af-98ac-4424-948d-27c344e3a5a3,fc244900-e4b1-4eec-8e70-eb778beac3a5,"[""Sherwanis"", ""Indo Westerns"", ""Band Galas"", ""Tuxedos"", ""Suits"", ""Kurta Pyjama"", ""Nehru Jackets"", ""Juttis/Footwear"", ""Accessories""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
3be6bab2-3867-4ff7-9b23-389c7298c1ce,a6ae3e8e-b3da-4406-9a53-1f411523033b,"[""Sarees"", ""Salwar Suits"", ""Kurtis"", ""Lehengas"", ""Indo-Fusion Wear"", ""Contemporary Suits"", ""Party Wear"", ""One-Piece Dresses"", ""Western Wear"", ""Ethnic Suits"", ""Coordinated Sets"", ""Dupattas & Stoles""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
e76686f6-cfe0-4b21-abfd-f6aea4d8d684,f610d893-650e-46e2-89a6-c50f59036275,"[""T-shirts"", ""Polo T-shirts"", ""Casual Shirts"", ""Formal Shirts"", ""Blazers"", ""Denim Jeans"", ""Chinos"", ""Cargo Pants"", ""Joggers"", ""Shorts"", ""Hoodies"", ""Jackets"", ""Sweatshirts"", ""Loungewear"", ""Leather Belts"", ""Wallets"", ""Deodorant"", ""Socks"", ""Handkerchiefs"", ""Winter Wear""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance"", ""POS System guidance"", ""Employee management training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
1bb8f63d-fd44-44d3-b080-4c29096b2650,1dac1aa2-22c2-41e9-a608-2ffb1cefdf84,"[""Men's Casual Shirts"", ""Formal Shirts"", ""T-Shirts"", ""Denims"", ""Chinos"", ""Trousers"", ""Jackets"", ""Accessories""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance"", ""POS System guidance"", ""Employee management training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
6595131e-7ab4-4c27-810b-c6ff174b8df7,1ee2cd39-dcf0-4e78-971d-967b8f1e2f12,"[""Men's Casual Shirts"", ""Formal Shirts"", ""T-Shirts (Graphic, Plain, Polo)"", ""Denims"", ""Chinos"", ""Trousers"", ""Cargo Pants"", ""Outerwear"", ""Jackets"", ""Accessories (Belts, Watches, Sunglasses)"", ""Footwear""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance"", ""POS System guidance"", ""Employee management training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
e9ea4e04-035b-4c76-b5f1-4d9008bd8420,1c97dc61-7708-4958-8222-3fe8fa9275bc,"[""Sports Apparel"", ""Footwear"", ""Sports Equipment"", ""Accessories"", ""Multi-brand Merchandise""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance"", ""POS System guidance"", ""Employee management training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
f94db515-fc88-4a55-8e89-80e9a7185cbb,9ab139e7-cf16-4085-9352-c51d74e61115,"[""Sportswear"", ""Casual Wear"", ""Leisure Wear"", ""Activewear""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance"", ""POS System guidance"", ""Employee management training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
7d3942bf-9f26-4d07-93e4-bf8d5063e52a,ac303bf7-2a32-471d-9be1-a1dbb2e915e7,"[""Footwear"", ""Apparel"", ""Sports equipment"", ""Accessories""]","[""Retail store operations"", ""Operational guidance"", ""Marketing support"", ""Product sourcing"", ""Training"", ""Inventory management"", ""Store setup guidance"", ""POS System guidance"", ""Employee management training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
b2be49ec-d56e-42c3-8346-e91f42eca28b,df361e73-da0e-4e50-992d-e95e57306357,"[""Sports turf"", ""Stadium seating"", ""Portable pitches""]","[""Installation services"", ""Project management"", ""Technical support"", ""B2B marketing"", ""Training and guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
6ea7310c-30b2-459c-89e2-e6a4f640edb1,c8bbd1a5-9676-4a19-b8c4-1b2f22fe8148,"[""Cricket coaching"", ""Player development"", ""Technology analysis""]","[""On-the-job training"", ""Classroom training"", ""Ongoing support"", ""Marketing support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
2f257363-bf9e-4645-acf6-5ff77b07447a,88848236-153f-41d1-85cd-4a9001af249c,"[""Gym"", ""Wellness"", ""Cardio"", ""Strength Training""]","[""On-the-job training"", ""Ongoing support"", ""Marketing support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
f0d4d3c9-4b5e-4104-a299-a1a41cdd03c1,d96ac4e8-daa4-4d60-9a4d-f7dcb54412b7,"[""Gym"", ""Spa"", ""Personal training"", ""Boot camps""]","[""On-the-job training"", ""Classroom training"", ""Ongoing support"", ""Marketing support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
eea0be35-dd2b-4ca7-a8fa-d1559620a3da,d451263c-43df-4ba1-b652-cbac27ff7846,"[""Customized international holiday packages"", ""Tours"", ""Travel arrangements""]","[""Online training"", ""Field assistance"", ""Expert guidance"", ""Marketing support via expos and social media""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
370cf464-0d1e-4c0e-9211-e53f1dc5704c,a3d5f27f-978c-48e7-97cf-21e8aea6d359,"[""Flights"", ""Hotels"", ""Holidays"", ""Trains"", ""Cabs"", ""Cruises"", ""Visas""]","[""Online/virtual training"", ""24/7 telecalling"", ""Marketing support"", ""Store setup assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
f261ece4-3ced-4cda-89ab-1c448234118d,780dabc4-787e-4001-9c4b-a07c9874ffab,"[""Flights"", ""Hotels"", ""Holiday Packages"", ""Trains"", ""Car Rentals"", ""Insurance""]","[""Pre-opening training"", ""On-going technical support"", ""Marketing guidance"", ""Operations assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
04cf07b4-777b-44d4-b565-78d21c845581,499ed48e-a3e7-480e-900b-f384cd1ec21f,"[""Flights"", ""Hotels"", ""Holiday Packages"", ""Visa Assistance"", ""Insurance""]","[""Pre-opening training"", ""On-going technical support"", ""Marketing guidance"", ""Operations assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
72da0da9-b236-4494-948b-a9cbb38a30f5,fc554f5b-c10b-4835-b81b-6eb90deb8862,"[""Flights"", ""Hotels"", ""Holiday Packages"", ""Forex"", ""Insurance"", ""Corporate Travel""]","[""Pre-opening training"", ""On-going technical support"", ""Marketing guidance"", ""Operations assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
682b0928-5772-4e0d-941d-3f2f213fafaf,ab2c97a4-15c8-4105-902b-e6b961445825,"[""Timeshare vacation ownership"", ""Holiday packages"", ""Installment-based vacation plans""]","[""Franchisee training at Head Office"", ""Telecalling & structured training"", ""Marketing support"", ""Operational guidance"", ""IT system support"", ""Field assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
b7b12a4d-c492-4b6a-a6fa-4bd9fe317bca,0fe579f2-a816-4116-a312-a340923dbfe6,"[""Holiday packages"", ""Travel booking"", ""Timeshare vacation ownership"", ""Installment-based vacation plans""]","[""Franchisee training at Head Office and site"", ""Telecalling and structured training"", ""Marketing support"", ""Operational guidance"", ""IT system support"", ""Field assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
2dfdb9b5-e5b0-4ed4-8edf-a635f24e4ba8,a0160a9a-fe08-485e-9592-67df5f2e6235,"[""Corporate travel"", ""Leisure packages"", ""Holiday tours"", ""Coach & vehicle rentals"", ""Hotel bookings"", ""International/domestic tours""]","[""Franchisee training"", ""Marketing support"", ""Operational guidance"", ""IT system support"", ""Field assistance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
8ea6b2c4-7e32-422f-a8cb-2c180cac347b,ba736baa-47d2-4b53-8969-661dbce6e6a1,"[""Mid-priced business hotels"", ""Resorts"", ""MICE facilities""]","[""Hotel management"", ""Operational support"", ""Sales and marketing"", ""Revenue management"", ""Consulting"", ""Technology systems"", ""Training and recruitment support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
0d8d9a2a-0ed2-466a-bf0d-51b77ec5d1d4,f943babd-ea6a-444b-b645-315f491c40a6,"[""Customized holiday packages"", ""International tours"", ""Domestic travel solutions""]","[""Travel booking"", ""Destination planning"", ""AI-powered itinerary creation"", ""Customer support"", ""Sales and lead management""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
7b51a2cd-be33-4a8d-b068-4055574f55be,e277efc3-55a1-40a9-8fad-b3149ffe9d2f,"[""Seat covers"", ""Floor mats"", ""Steering covers"", ""Exterior body kits"", ""Car lighting"", ""Android infotainment systems"", ""Dash cameras"", ""Power windows"", ""Remote locking systems"", ""EV accessories""]","[""Car accessories retail"", ""Car detailing services"", ""Electronics installation"", ""B2B distributorship supply"", ""Technical installation support"", ""After-sales service""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
14b81857-b8cc-4a5e-a718-0806dbc94701,347dcb07-5002-4376-b056-fc37fe48eac8,"[""Automated touchless car wash"", ""Interior detailing"", ""Exterior detailing"", ""Paint protection film (PPF)"", ""Ceramic coating"", ""Graphene coating"", ""One-step polishing"", ""Two-step polishing"", ""Three-step polishing"", ""Membership and subscription packages"", ""Eco-friendly water recycling wash""]","[""Premium car wash services"", ""Advanced detailing solutions"", ""Vehicle surface protection"", ""Subscription-based auto-care"", ""Technology-driven wash operations""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
2c7c0be9-8bbd-4b5a-a426-3f8cd5ee1a5b,4024b1c9-12fd-451e-8a5f-0a5025e55819,"[""AC EV chargers (7 kW)"", ""DC fast chargers (30?40 kW)"", ""Highway hyper-charging hubs"", ""EV charging software platform"", ""App-based charging access and payments"", ""Energy management solutions""]","[""Public EV charging services"", ""Highway fast-charging operations"", ""Charging station installation and commissioning"", ""Remote monitoring and maintenance"", ""Franchise partner training and support"", ""App and backend billing management""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
178adb0b-de8b-48e1-b201-f4d6b7ab14c5,8be9d5c3-86aa-4cd5-be33-3b39dfd647fa,"[""Electric two-wheelers for delivery fleets"", ""Fleet management software platform"", ""EV charging infrastructure"", ""Telematics and tracking systems"", ""Battery and maintenance services""]","[""EV fleet rental for last-mile delivery"", ""Managed fleet operations (FOCO model)"", ""Rider onboarding and management"", ""Maintenance and servicing"", ""Demand generation via delivery partners"", ""Weekly collections and payout management""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
a3a9fe39-48c8-414e-a6b4-b0051119cef1,bb0d140f-d9e5-4b4a-8182-4376a439422f,"[""High-pressure car wash systems"", ""Vacuum cleaning equipment"", ""Foam wash setup"", ""Underbody wash equipment"", ""Polishing and detailing tools""]","[""Mechanized exterior car wash"", ""Interior vacuum and cleaning"", ""Foam and underbody wash"", ""Basic polishing and detailing add-ons"", ""Quick-turnaround car cleaning services""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
3427903e-38f7-4158-8044-11b23ac90fef,243ecbfb-c97d-42f8-b56c-31ca4f742263,"[""Car shampoos"", ""Interior cleaners"", ""Dashboard dressers"", ""Glass cleaners"", ""Polishes and waxes"", ""Ceramic/graphene coatings"", ""Microfiber accessories""]","[""Retail sales of Wavex car and bike care products"", ""B2B supply to detailers and workshops"", ""Franchise store management"", ""Product demonstrations and training"", ""Consultation for automotive detailing solutions""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
d31049cc-0adb-4beb-ad34-018338fee70c,5b707bb6-7325-4cd8-961e-8eff582d5328,"[""Petrol and electric bikes"", ""Helmets"", ""Mobile app for booking and payments"", ""Partner management system""]","[""Short-term bike rentals"", ""Long-term subscriptions"", ""Corporate leasing"", ""Last-mile delivery fleet management"", ""Fleet operations support and training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
9124ec48-d5c9-4f27-920a-cf665e3b88cc,f796a38b-1d81-4e48-ad0c-4ebeb485b41d,"[""Electric scooters"", ""Electric bikes"", ""Batteries"", ""Chargers""]","[""After-sales service"", ""Spare parts"", ""Extended warranty/service programs""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
0459cb6e-bd87-474e-8568-a8e87f8590f1,e909318a-6b26-4da4-a189-c7e5e01c2226,"[""Two-wheeler servicing"", ""Engine repair"", ""Electrical repair"", ""Accidental repairs"", ""AMC packages"", ""Pick-up/Drop services""]","[""Standardized maintenance"", ""Repair services"", ""Customer support"", ""Franchisee operational guidance"", ""Technical training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
34da592d-6570-48cd-ad0c-d085ffac56a1,ad81abe8-369b-42cc-b233-fa5e90258116,"[""Gen-Z Fashion"", ""Casual Wear"", ""Unisex Apparel"", ""Denims"", ""Ethnic Fusion"", ""Accessories""]","[""Store Setup"", ""Visual Merchandising"", ""Marketing Support"", ""Staff Training"", ""Technology & Billing Setup"", ""Supply Chain Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
9140ff92-f2a8-4a33-99e4-d558b8b0d506,98ecc642-3342-4704-bc19-7da7d34461df,"[""Leather Shoes"", ""Sports Shoes"", ""Denims"", ""Casual Wear"", ""Jackets"", ""Accessories"", ""Fashion Apparel"", ""Footwear""]","[""Training"", ""Marketing Support"", ""Operational Guidance"", ""Store Setup Assistance"", ""Ongoing Support"", ""Inventory Management"", ""Field Visits"", ""IT Support for SAP/POS""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
849831b2-5296-4548-bbbf-27523007cb1e,290bec96-ad40-46e1-ad88-33c3cf6536b9,"[""Smart Backpacks"", ""Luggage Bags"", ""Bluetooth Trackers"", ""Travel Accessories"", ""Smart Trolleys"", ""Lifestyle Travel Gear""]","[""Detailed Operating Manuals"", ""Logistics and Supply Support"", ""Marketing Support"", ""Operational Guidance"", ""Training"", ""Technology/IT Systems"", ""Tech Support for Smart Features""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
7f884d58-f289-4d6b-955d-48828742213b,0ce95acf-1221-45aa-ae6a-d496a33d1fa8,"[""Men's Formal Wear"", ""Slim-fit Shirts"", ""Trousers"", ""Suave Collection"", ""Men's Shirts"", ""Blazers"", ""Suits"", ""Denims""]","[""Store Setup Guidance"", ""Merchandising Support"", ""Supply/Logistics of Garments"", ""Marketing and Branding"", ""Staff Training"", ""Operational Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
9dfe14d1-a439-41d5-a454-feb8012cf645,3d7a177b-20bf-4b7d-a8a1-7c3514daa4a5,"[""Spectacles"", ""Contact Lenses"", ""Sunglasses"", ""Eye Testing Services"", ""Prescription Spectacles"", ""Optical Accessories""]","[""Location and Layout Support"", ""Store Setup"", ""Supply Chain for Frames and Lenses"", ""Marketing"", ""Staff and Optometrist Training"", ""Tech/Billing Support"", ""Operational Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
ff65492e-431d-4b0d-b9e2-c6ad88c6db31,2155ba74-85c2-4123-9485-75b3c9e07def,"[""Fashion Jewellery"", ""Indo-western Accessories"", ""Bridal Sets"", ""Cubic Zirconia"", ""Ethnic Jewellery"", ""Imitation Jewellery""]","[""Store Design and Layout Guidance"", ""Inventory Planning"", ""Logistics Support"", ""Staff Training"", ""Marketing and Promotional Support"", ""Ongoing Operational Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
2e921ae4-3cf2-48ef-8990-9c01d023ebad,a61d62b8-582d-4179-9603-789f0ee2bece,"[""T-shirts"", ""Shirts"", ""Trousers"", ""Innerwear"", ""Loungewear"", ""Accessories"", ""Polo T-shirts"", ""Casual Wear"", ""Semi-formal Wear""]","[""Store Setup Assistance"", ""VM/Merchandising"", ""Supply Chain Support"", ""Marketing and Promotional Support"", ""Staff Training"", ""Operational Guidance""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
986be31d-2c2e-4cea-92fb-c486ddb5a175,7cbee3c6-e9d5-40f1-9be2-ac2fe5053add,"[""Menswear"", ""Casual Wear"", ""Denims"", ""Ready-to-wear"", ""Fashion Apparel"", ""Accessories""]","[""Store Layout and Setup Guidance"", ""Merchandise Planning"", ""Logistics and Inventory Support"", ""Marketing Campaigns"", ""Operational Support"", ""Staff Training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
8b182651-2bdd-42c8-aed2-14c1d3dd9669,ca257ac6-7d5b-4292-a6e1-9d71b5c73ada,"[""Sarees"", ""Lehengas"", ""Salwar Suits"", ""Bridal Wear"", ""Fabrics"", ""Women's Ethnic Apparel"", ""Accessories""]","[""Complete Store Design"", ""Inventory Planning"", ""Centralized Sourcing"", ""Marketing and Branding"", ""Staff Training"", ""Operational and Billing Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
eade3776-9fca-49d6-a584-5bc9672ffa45,80126705-23b0-47c5-bf0b-bcce2bb4b417,"[""Casual Shirts"", ""Trousers"", ""Jeans"", ""Jackets"", ""Formal Suits"", ""Men's Fashion Apparel""]","[""Store Setup and Interiors"", ""Product Supply and Logistics"", ""Marketing and Promotions"", ""Staff Training"", ""Operational and Technology Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
5df28419-d35d-400c-bbdd-029b1196eba2,ae70ee5e-ea25-47b0-9b80-aba3400b5cd3,"[""Hospital Administration Courses"", ""Healthcare Management"", ""Supply Chain Management"", ""Logistics Management"", ""Warehouse Management"", ""HSE Training"", ""Vocational Courses"", ""Job-Oriented Programs""]","[""Training Programs"", ""IT System Access"", ""Marketing Support"", ""Operational Support"", ""Placement Assistance"", ""Live Online Classes"", ""Course Curriculum"", ""Franchisee Training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
b54dd0e6-a522-41c4-9fee-f609d8a7449b,f648ef1c-c7c1-4d7f-b04a-91bf04a6718d,"[""Math Worksheets"", ""Reading Worksheets"", ""English Learning Materials"", ""Self-Learning Programs"", ""Skill Progression Materials""]","[""Training"", ""IT System Access"", ""Operations Support"", ""Marketing Support"", ""Academic Support"", ""Material Supply"", ""Standardized Teaching Methodology"", ""Assessment Tools""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
5b66db2a-46aa-4454-94b7-12797f233ae7,319210e7-b5f8-45c0-a3d0-9e384b46c5ca,"[""Student Recruitment Platform"", ""University Partnerships"", ""Global Programs Access"", ""Admissions Assistance"", ""Visa Support Services"", ""Scholarship Services"", ""Flight and Accommodation Assistance""]","[""Onboarding Support"", ""Marketing Support"", ""Platform Access"", ""Operational Support"", ""IT Platform"", ""CRM System"", ""Student Management System"", ""University Partnerships""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
255622fb-164a-4cef-a986-b1a1b6cc30d5,58b4e1a8-1418-4da0-a57e-23d285891faf,"[""Digital Marketing Courses"", ""Quantum Launch Program"", ""Masterclass"", ""Upskill Program"", ""Visionary Program"", ""Emerging Tech Courses"", ""Startup Incubation"", ""Business Management Training""]","[""Operating Manuals"", ""IT System"", ""Online Support"", ""Franchisee Training"", ""Mentor Network"", ""Marketing Support"", ""Consultancy Services"", ""Quantum Labs Access""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
3b75cfeb-31af-4a9d-bfcb-b04e9f957e35,b9e6ee77-95a5-4782-819e-2e9f0e39a9db,"[""Bank PO Coaching"", ""Bank Clerk Coaching"", ""SSC Coaching"", ""Railways Coaching"", ""Insurance Coaching"", ""MBA Entrance Preparation"", ""Spoken English"", ""IELTS and PTE"", ""Study Materials"", ""Online Mock Tests""]","[""Course Curriculum"", ""Study Materials"", ""Online Mock-Tests via App"", ""Marketing Support"", ""Operational Support"", ""ERP System"", ""Student Management System"", ""Franchise Training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
018b181a-7877-4f54-b185-6b92bcf15dae,7484b19e-814d-4ca1-bfab-c1050e50b712,"[""English Language Enrichment"", ""Spelling Competitions"", ""Vocabulary Building"", ""Comprehension Programs"", ""Strategic Language Enhancement Programme"", ""Certification Courses"", ""Online and Offline Modules""]","[""Training"", ""Materials"", ""IT Systems"", ""Competition Infrastructure"", ""School Tie-ups Support"", ""Marketing Collateral"", ""Operational Support"", ""Territorial Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
bcd4f3e2-4bda-45fb-a958-6c055650ada3,e0d7a709-6146-4915-83d7-1906b24f9ce6,"[""Engineering Upskilling Courses"", ""Tech Skill Courses"", ""Project-Based Learning"", ""Bootcamps"", ""Software Development Training"", ""Mechanical Engineering"", ""Electrical Engineering"", ""Civil Engineering"", ""Automotive Engineering"", ""Computer Science""]","[""Operating Manuals"", ""IT Systems"", ""Support for Onboarding"", ""Marketing Support"", ""Platform Support"", ""Mentorship"", ""Placement Assistance"", ""Online and Hybrid Training""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
252441e3-0f40-434d-96f5-34e8f4af4b18,605dc402-64b7-4ba9-9069-e705f4746b7c,"[""Cloud Computing Courses"", ""DevOps Training"", ""Cybersecurity Programs"", ""Full Stack Development"", ""Data Science Courses"", ""Digital Marketing"", ""Software Testing"", ""Web and App Development"", ""Corporate Training"", ""Vocational IT Diplomas""]","[""Curriculum and Course Content License"", ""Learning Management System (LMS)"", ""Faculty and Staff Training"", ""Lab and Infrastructure Setup Guidance"", ""Marketing and Lead Generation Support"", ""Placement Assistance"", ""Operational and Technical Support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
2ef621fa-1448-416b-875b-e48093270cc6,e75e0dd4-68dc-4253-ba10-c66dbc68af66,"[""E-commerce products"", ""Retail goods"", ""Food and beverages"", ""Electronics"", ""Fashion items"", ""Home and lifestyle products"", ""Beauty items""]","[""Operational support"", ""Technology updates"", ""Market analysis"", ""Full marketing campaign support""]",00000000-0000-0000-0000-000000000001,,2026-1-10 12:02,2026-1-10 12:02
