"id","franchise_id","city","state","country","created_at"
"72cf748b-2541-4002-94ae-e9d2e91f2470","b781fa76-8eaf-4cf9-a15c-b6a1c3503554","Belagavi","Karnataka","India","2026-01-10 12:02:53"
"2383da65-e9eb-453d-a7c6-803b8d1badc0","b781fa76-8eaf-4cf9-a15c-b6a1c3503554","Bilaspur","Chhattisgarh","India","2026-01-10 12:02:53"
"f2da733e-e043-4b89-837b-0a4cb86abb36","b781fa76-8eaf-4cf9-a15c-b6a1c3503554","Ranchi","Jharkhand","India","2026-01-10 12:02:53"
"aa4e79c5-d02b-44a1-88bc-6fa2c15ed664","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"c414a9ba-365c-4897-bf2e-3135900e1605","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Nagpur","Maharashtra","India","2026-01-10 12:02:53"
"17254b83-26c4-44e6-b2e2-946b0c39cc26","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Satara","Maharashtra","India","2026-01-10 12:02:53"
"9484c96c-f55c-4708-ac17-c0072ec0698e","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Solapur","Maharashtra","India","2026-01-10 12:02:53"
"f176777f-5abc-4310-b5b1-f13b5e58bf09","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Amravati","Maharashtra","India","2026-01-10 12:02:53"
"f7fc88b7-7713-4b40-be86-c6fa5c0b1572","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Jalgaon","Maharashtra","India","2026-01-10 12:02:53"
"701086c5-f6aa-4240-94ec-56a7091ef9a8","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Varanasi","Uttar Pradesh","India","2026-01-10 12:02:53"
"d35478ee-d14c-43d1-a212-54f6ee146f20","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Allahabad","Uttar Pradesh","India","2026-01-10 12:02:53"
"6a5df646-5832-4ce9-92bc-4b71ea0cbfea","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Meerut","Uttar Pradesh","India","2026-01-10 12:02:53"
"c6621b14-28cb-48b0-b725-075e6c977bf5","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Noida","Uttar Pradesh","India","2026-01-10 12:02:53"
"5401dae5-64cb-4a03-a308-566d0cf055c7","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Ghaziabad","Uttar Pradesh","India","2026-01-10 12:02:53"
"00befd4f-1847-4c31-b86d-e91d10627381","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Indore","Madhya Pradesh","India","2026-01-10 12:02:53"
"198a5120-f390-4973-81ce-1f7016826246","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Bhopal","Madhya Pradesh","India","2026-01-10 12:02:53"
"93fc4133-6c1d-4efe-87e9-f6d824d3b5bd","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Jabalpur","Madhya Pradesh","India","2026-01-10 12:02:53"
"16c2513b-fff0-4d4d-8df1-70b68ad214c7","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Gwalior","Madhya Pradesh","India","2026-01-10 12:02:53"
"d3e0d3bd-0179-4c39-95bb-3cacadc48e48","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Ahmedabad","Gujarat","India","2026-01-10 12:02:53"
"d6f83cbb-0f6a-4388-ae7d-6a5f94591ab5","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Surat","Gujarat","India","2026-01-10 12:02:53"
"f77c5316-0ec2-48d8-9e27-fe6b68ebc3b6","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Vadodara","Gujarat","India","2026-01-10 12:02:53"
"7706ae2e-1b7c-41e6-8d16-0e8b7489bffa","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Rajkot","Gujarat","India","2026-01-10 12:02:53"
"a37b60cb-5327-4faf-9476-f50df85c5a91","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Bangalore","Karnataka","India","2026-01-10 12:02:53"
"4b2babc4-8922-4703-b57f-eda6daae4b44","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Mysore","Karnataka","India","2026-01-10 12:02:53"
"0414f82c-237d-424c-aa63-354d35dab3b5","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Mangalore","Karnataka","India","2026-01-10 12:02:53"
"8c8e46b8-1726-4337-8e9a-f3624e655cc0","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Hubli","Karnataka","India","2026-01-10 12:02:53"
"77e44c7e-91cd-4834-ad42-80d4ea8a3964","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Jaipur","Rajasthan","India","2026-01-10 12:02:53"
"35febe74-5bc4-4156-98ce-6032baa2dc89","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Udaipur","Rajasthan","India","2026-01-10 12:02:53"
"53384320-c35d-40c9-8314-effc47f470b3","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Jodhpur","Rajasthan","India","2026-01-10 12:02:53"
"7ae9c6c5-78fa-4e18-ab49-ef5e7fdb93ba","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Kota","Rajasthan","India","2026-01-10 12:02:53"
"42464605-449e-4c84-bd47-931063ea6f6a","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Goa","Goa","India","2026-01-10 12:02:53"
"4e2629c6-3cdc-4f36-989f-bb5d360fd652","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Chandigarh","Chandigarh","India","2026-01-10 12:02:53"
"0c726def-a3f0-4198-997a-385c0a1da06f","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Dehradun","Uttarakhand","India","2026-01-10 12:02:53"
"7d03e5ab-fef9-4ced-9f59-a9264ad7d123","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Patna","Bihar","India","2026-01-10 12:02:53"
"c6ab90df-f44d-431e-ab13-5996f5e0b400","0e50ed02-6937-4c8d-aa31-b4202a5f77cd","Ranchi","Jharkhand","India","2026-01-10 12:02:53"
"382603e0-ca57-46a2-9561-df97c5ef8313","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Delhi","Delhi","India","2026-01-10 12:02:53"
"858ba4f8-973a-426e-8dba-7df4e7b7d535","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Uttar Pradesh","Uttar Pradesh","India","2026-01-10 12:02:53"
"fc17df9d-e763-4bba-8733-b5362001bf0c","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Haryana","Haryana","India","2026-01-10 12:02:53"
"6c1fa70c-62e7-42db-aa30-19fff2908b71","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Punjab","Punjab","India","2026-01-10 12:02:53"
"811878c3-c770-4aa5-893f-eedabc66cf43","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Himachal Pradesh","Himachal Pradesh","India","2026-01-10 12:02:53"
"113e35ad-7a09-4205-97c7-4373fe035e83","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Uttarakhand","Uttarakhand","India","2026-01-10 12:02:53"
"3d166652-fb17-42c9-80da-7e1e45040b41","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Jammu & Kashmir","Jammu & Kashmir","India","2026-01-10 12:02:53"
"9d09f954-d45d-4284-af16-6d28e713965c","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Karnataka","Karnataka","India","2026-01-10 12:02:53"
"3790d6e6-1e56-44bd-9179-412cb20d155e","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Tamil Nadu","Tamil Nadu","India","2026-01-10 12:02:53"
"1767f99f-b9dc-4c7c-b807-4234e1ab4200","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Kerala","Kerala","India","2026-01-10 12:02:53"
"9c8df45f-3c55-469c-9265-b02edf725564","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Andhra Pradesh","Andhra Pradesh","India","2026-01-10 12:02:53"
"bd7d036b-fe84-4214-b353-11953af6be9d","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Telangana","Telangana","India","2026-01-10 12:02:53"
"cbb10b6a-0d02-4d27-b33a-39ae8e91a9dd","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","West Bengal","West Bengal","India","2026-01-10 12:02:53"
"b087cfe1-11af-4f35-9ec4-d71c6bde4e72","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Assam","Assam","India","2026-01-10 12:02:53"
"1766f4d9-bd0a-4441-8e02-5b1af2fdf86c","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Odisha","Odisha","India","2026-01-10 12:02:53"
"aa11675c-5bc3-4ccd-8f44-6c3f44aec7eb","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Bihar","Bihar","India","2026-01-10 12:02:53"
"548aecc5-0c7d-4f28-b963-21fc395f1f64","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Jharkhand","Jharkhand","India","2026-01-10 12:02:53"
"db2e7ca5-17ee-4c3d-aa6a-3e606314ef19","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Sikkim","Sikkim","India","2026-01-10 12:02:53"
"abbd3bed-b358-4753-82b4-b04929091751","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Meghalaya","Meghalaya","India","2026-01-10 12:02:53"
"43f2e2f4-59af-4905-96fa-9a3beda16188","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Manipur","Manipur","India","2026-01-10 12:02:53"
"96b51f7e-1639-46ca-bf4b-442f97e3a4d1","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Tripura","Tripura","India","2026-01-10 12:02:53"
"161d6490-bfb9-482b-82a5-db719eee7338","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Nagaland","Nagaland","India","2026-01-10 12:02:53"
"121c9df7-8584-4b5e-bc5d-4a6e2c0a3e2d","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Arunachal Pradesh","Arunachal Pradesh","India","2026-01-10 12:02:53"
"14d34a9e-fdba-4bef-9499-79992206b869","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Mizoram","Mizoram","India","2026-01-10 12:02:53"
"50e3fe79-78c5-4b3b-a124-46cd2efd0758","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Maharashtra","Maharashtra","India","2026-01-10 12:02:53"
"8444a546-b022-46fc-8b40-4ebf5168c215","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Gujarat","Gujarat","India","2026-01-10 12:02:53"
"e9dfb61c-687b-414f-8a81-eff905bf7b3e","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Rajasthan","Rajasthan","India","2026-01-10 12:02:53"
"b666d413-9beb-40b0-98b9-98c1ae56fdfe","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Goa","Goa","India","2026-01-10 12:02:53"
"b31cebaf-cbc4-4b79-9c30-cd4774ce9a61","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Madhya Pradesh","Madhya Pradesh","India","2026-01-10 12:02:53"
"6ee72fff-1314-40d0-a2de-d18e83a6466b","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Chhattisgarh","Chhattisgarh","India","2026-01-10 12:02:53"
"e29624a7-498f-4623-87c1-b5b71a60d540","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Chandigarh","Chandigarh","India","2026-01-10 12:02:53"
"b41f4ada-d65a-4075-867b-c94ffa9def95","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Puducherry","Puducherry","India","2026-01-10 12:02:53"
"b0a60064-3be1-4526-bf40-9c03e1bcb0a6","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Andaman & Nicobar Islands","Andaman & Nicobar Islands","India","2026-01-10 12:02:53"
"267d2579-e71b-49c4-aebb-6ccc4c5a09ac","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Lakshadweep","Lakshadweep","India","2026-01-10 12:02:53"
"eb5fb769-76e8-4cd8-a172-054e063a3321","7e62e026-71a1-4b49-971d-e8bcd1cc4e54","Daman & Diu","Daman & Diu","India","2026-01-10 12:02:53"
"e0fb960d-a4a8-42b9-83aa-f52257e2b6c7","8a873fc8-8a68-461e-81f4-55d7f192f2b1","Pune","Maharashtra","India","2026-01-10 12:02:53"
"db9bd3d2-d73d-4ad1-8716-bf275c3467b3","fc244900-e4b1-4eec-8e70-eb778beac3a5","Gurugram","Haryana","India","2026-01-10 12:02:53"
"d332ddec-a852-4af6-853a-cfd7eb3e2d21","fc244900-e4b1-4eec-8e70-eb778beac3a5","Delhi","Delhi","India","2026-01-10 12:02:53"
"040cc780-a83a-4f58-b4a2-638fa70fadfd","a6ae3e8e-b3da-4406-9a53-1f411523033b","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"7dbe2cbe-e605-40e1-a6c5-12cd9b3837f5","a6ae3e8e-b3da-4406-9a53-1f411523033b","Bangalore","Karnataka","India","2026-01-10 12:02:53"
"842f973c-58a4-4ee3-bd3c-1f61ccede789","a6ae3e8e-b3da-4406-9a53-1f411523033b","Delhi","Delhi","India","2026-01-10 12:02:53"
"9678f767-e09e-41da-abb1-14a74dc54cb6","a6ae3e8e-b3da-4406-9a53-1f411523033b","Lucknow","Uttar Pradesh","India","2026-01-10 12:02:53"
"10233127-85a9-4160-b66f-e334feefa57f","a6ae3e8e-b3da-4406-9a53-1f411523033b","Indore","Madhya Pradesh","India","2026-01-10 12:02:53"
"c8b05096-10ad-458e-afb4-fd001d330ff9","a6ae3e8e-b3da-4406-9a53-1f411523033b","Raipur","Chhattisgarh","India","2026-01-10 12:02:53"
"765d3484-e86e-49a6-8681-32099aedaad5","a6ae3e8e-b3da-4406-9a53-1f411523033b","Ranchi","Jharkhand","India","2026-01-10 12:02:53"
"e7a3709b-b48e-443d-89cc-5391131c03f8","f610d893-650e-46e2-89a6-c50f59036275","Ahmedabad","Gujarat","India","2026-01-10 12:02:53"
"a75d7a96-c122-4a18-95e3-04bd79ed3a50","f610d893-650e-46e2-89a6-c50f59036275","Jaipur","Rajasthan","India","2026-01-10 12:02:53"
"8db9bb06-6b3c-4ad8-88fe-28aa64318628","f610d893-650e-46e2-89a6-c50f59036275","Surat","Gujarat","India","2026-01-10 12:02:53"
"e59206e2-d092-44e9-917e-79a3588cdb2d","f610d893-650e-46e2-89a6-c50f59036275","Jodhpur","Rajasthan","India","2026-01-10 12:02:53"
"edc01951-cdc8-4220-9815-6e6972a16256","f610d893-650e-46e2-89a6-c50f59036275","Ludhiana","Punjab","India","2026-01-10 12:02:53"
"1d54e819-7f4f-44ac-b991-0de749ace422","f610d893-650e-46e2-89a6-c50f59036275","Bhopal","Madhya Pradesh","India","2026-01-10 12:02:53"
"3d85cb65-96a3-4b73-aece-0e4a48033e41","f610d893-650e-46e2-89a6-c50f59036275","Delhi NCR","Delhi","India","2026-01-10 12:02:53"
"c67ca17f-8be3-4367-9271-0d6208f06f11","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Ahmedabad","Gujarat","India","2026-01-10 12:02:53"
"5702c95e-7976-43b2-8816-a2510bf4c080","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"39019bd5-69f0-471f-a343-0ffd5b0dbf89","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Jaipur","Rajasthan","India","2026-01-10 12:02:53"
"17bf90f4-7a53-4deb-bfe3-ed0f8b272ffa","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Delhi NCR","Delhi","India","2026-01-10 12:02:53"
"b59b8187-61d3-4c2e-84f7-e47859df081e","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
"269b817a-487b-42d3-a8db-85b24accf2af","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Chandigarh","Chandigarh","India","2026-01-10 12:02:53"
"23ca3dcc-a0bb-4fa9-a839-1d70d227acb0","1dac1aa2-22c2-41e9-a608-2ffb1cefdf84","Kolkata","West Bengal","India","2026-01-10 12:02:53"
"91b4682e-dc24-4a60-af91-7e5d12f98b53","1ee2cd39-dcf0-4e78-971d-967b8f1e2f12","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
"6a2d7ee9-24ef-4737-a705-7ad1def14953","1ee2cd39-dcf0-4e78-971d-967b8f1e2f12","Hyderabad","Telangana","India","2026-01-10 12:02:53"
"06f210d8-8640-4e48-aebb-28ba07a200b7","1ee2cd39-dcf0-4e78-971d-967b8f1e2f12","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"62ea21c6-9891-4d8e-98a4-47ad2ad9f16c","1c97dc61-7708-4958-8222-3fe8fa9275bc","Delhi","Delhi","India","2026-01-10 12:02:53"
"6c718cb4-434c-4223-87e2-652277e5b53f","1c97dc61-7708-4958-8222-3fe8fa9275bc","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
"9a08d41f-b43f-418f-afd6-b5d61fd3706c","1c97dc61-7708-4958-8222-3fe8fa9275bc","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"a17d25ff-0e87-4f88-b38a-63cacffeccf2","9ab139e7-cf16-4085-9352-c51d74e61115","Delhi","Delhi","India","2026-01-10 12:02:53"
"f396f3ad-3f5c-4e3b-97c0-bf72792135d6","9ab139e7-cf16-4085-9352-c51d74e61115","Gujarat","Gujarat","India","2026-01-10 12:02:53"
"92c26cb0-45fe-4225-8872-366b5790078b","9ab139e7-cf16-4085-9352-c51d74e61115","Maharashtra","Maharashtra","India","2026-01-10 12:02:53"
"dfdd80ed-2c7e-475b-923b-b63290f2e1c4","ac303bf7-2a32-471d-9be1-a1dbb2e915e7","Delhi","Delhi","India","2026-01-10 12:02:53"
"2fcfd21c-3222-4ea5-9377-f29a3538bee8","ac303bf7-2a32-471d-9be1-a1dbb2e915e7","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"40b56bf8-2357-40cc-8bbb-db1bb1aed2b7","ac303bf7-2a32-471d-9be1-a1dbb2e915e7","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
"dc374fe3-02a0-4be6-97f4-2727fcf29cec","df361e73-da0e-4e50-992d-e95e57306357","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
"4e7ace87-f3d5-4f52-815a-44bd9cc8b936","df361e73-da0e-4e50-992d-e95e57306357","Pune","Maharashtra","India","2026-01-10 12:02:53"
"6c3add71-6fb3-42a3-ad00-6f0c52f9c029","df361e73-da0e-4e50-992d-e95e57306357","Sangli","Maharashtra","India","2026-01-10 12:02:53"
"fc7e0db5-c663-4105-a201-f8622e8f1cd7","c8bbd1a5-9676-4a19-b8c4-1b2f22fe8148","Pan India","Various","India","2026-01-10 12:02:53"
"07cde3dc-446c-4ee4-88e9-99a309d00d05","88848236-153f-41d1-85cd-4a9001af249c","Pan India","Various","India","2026-01-10 12:02:53"
"b4134315-d43a-4179-b8d9-5c2e30b285d2","d96ac4e8-daa4-4d60-9a4d-f7dcb54412b7","North Indian Cities","Various","India","2026-01-10 12:02:53"
"bfcf5eaf-cc7b-45ca-b480-4633e0467208","d451263c-43df-4ba1-b652-cbac27ff7846","Pan-India","Various","India","2026-01-10 12:02:53"
"31fefcb6-e1a2-4af0-a989-337739832bab","a3d5f27f-978c-48e7-97cf-21e8aea6d359","All major Indian cities","Various","India","2026-01-10 12:02:53"
"0411cce5-5158-4df2-aa3f-3f6f94af7b10","780dabc4-787e-4001-9c4b-a07c9874ffab","All major Indian cities","Various","India","2026-01-10 12:02:53"
"dbc80f5c-bfbb-4259-867a-22af7da17c37","499ed48e-a3e7-480e-900b-f384cd1ec21f","All major Indian cities","Various","India","2026-01-10 12:02:53"
"36e13d46-1ce4-47db-ba68-69978b0cc4b0","fc554f5b-c10b-4835-b81b-6eb90deb8862","All major Indian cities","Various","India","2026-01-10 12:02:53"
"60505c23-9bb8-4327-aa55-9f405c9df748","ab2c97a4-15c8-4105-902b-e6b961445825","Towns and pocket towns","Kerala","India","2026-01-10 12:02:53"
"9afe23d2-76cf-4c2b-97fe-5dfc7a61ba04","0fe579f2-a816-4116-a312-a340923dbfe6","Towns and smaller cities","Karnataka","India","2026-01-10 12:02:53"
"4a9b984b-d89f-4b20-86e7-d2f0dca1a1ff","a0160a9a-fe08-485e-9592-67df5f2e6235","Rajahmundry","Andhra Pradesh","India","2026-01-10 12:02:53"
"ceda20f8-7ecc-445c-ba86-6b076692cf49","a0160a9a-fe08-485e-9592-67df5f2e6235","Hyderabad","Telangana","India","2026-01-10 12:02:53"
"b1f34b84-4aa8-4019-bccf-08ad24201f97","a0160a9a-fe08-485e-9592-67df5f2e6235","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
"1191c11e-4c6b-4575-af12-3b2db6885b36","a0160a9a-fe08-485e-9592-67df5f2e6235","Chennai","Tamil Nadu","India","2026-01-10 12:02:53"
"482c958e-5fda-47f4-a6b3-38d47f7520b1","a0160a9a-fe08-485e-9592-67df5f2e6235","Kolkata","West Bengal","India","2026-01-10 12:02:53"
"99fc6f8f-03b2-481f-b282-3fdf5e19569a","ba736baa-47d2-4b53-8969-661dbce6e6a1","Mumbai","Maharashtra","India","2026-01-10 12:02:53"
"e781c707-99c0-48fd-9f89-aa5bec95eaff","ba736baa-47d2-4b53-8969-661dbce6e6a1","Delhi NCR","Delhi","India","2026-01-10 12:02:53"
"567b1971-c276-4d02-a84f-8141e11606da","ba736baa-47d2-4b53-8969-661dbce6e6a1","Bengaluru","Karnataka","India","2026-01-10 12:02:53"
